CVE_ENT,NOM_ENT,NOM_ABR,CVE_MUN,NOM_MUN,CVE_LOC,NOM_LOC,AMBITO,LAT_DEC,LON_DEC,ALTITUD,CVE_CARTA
15,México,Mex.,5,Almoloya de Juárez,34,San Mateo Tlalchichilpan,U,19.344608,-99.756378,2719,E14A37
15,México,Mex.,5,Almoloya de Juárez,35,San Miguel Almoloyán,U,19.356578,-99.798766,2640,E14A37
15,México,Mex.,5,Almoloya de Juárez,37,Barrio San Pedro (La Concepción San Pedro),U,19.368223,-99.764612,2598,E14A37
15,México,Mex.,5,Almoloya de Juárez,45,Santiaguito Tlalcilalcalli,U,19.339859,-99.728943,2704,E14A37
15,México,Mex.,5,Almoloya de Juárez,143,Conjunto Habitacional Ecológico SUTEYM,U,19.368859,-99.778681,2604,E14A37
15,México,Mex.,5,Almoloya de Juárez,165,Fraccionamiento Colinas del Sol,U,19.370188,-99.740138,2615,E14A37
15,México,Mex.,6,Almoloya del Río,1,Almoloya del Río,U,19.159386,-99.488842,2609,E14A48
15,México,Mex.,7,Amanalco,1,Amanalco de Becerra,U,19.252377,-100.019982,2327,E14A36
15,México,Mex.,8,Amatepec,1,Amatepec,U,18.683491,-100.186048,1825,E14A66
15,México,Mex.,8,Amatepec,27,Palmar Chico,U,18.696534,-100.369477,777,E14A65
15,México,Mex.,9,Amecameca,1,Amecameca de Juárez,U,19.128685,-98.769811,2461,E14B41
15,México,Mex.,9,Amecameca,5,San Francisco Zentlalpan,U,19.150743,-98.784909,2452,E14B41
15,México,Mex.,9,Amecameca,6,San Pedro Nexapa,U,19.083076,-98.736683,2627,E14B41
15,México,Mex.,10,Apaxco,1,Apaxco de Ocampo,U,19.975325,-99.174163,2183,E14A19
15,México,Mex.,10,Apaxco,7,Santa María Apaxco,U,19.949855,-99.192239,2216,E14A19
15,México,Mex.,11,Atenco,1,San Salvador Atenco,U,19.559339,-98.913348,2242,E14B21
15,México,Mex.,11,Atenco,2,San Cristóbal Nexquipayac,U,19.581587,-98.930256,2239,E14B21
15,México,Mex.,11,Atenco,4,Santa Isabel Ixtapan,U,19.586442,-98.946062,2235,E14B21
15,México,Mex.,11,Atenco,13,Nueva Santa Rosa,U,19.590369,-98.959399,2239,E14B21
15,México,Mex.,11,Atenco,29,Granjas Ampliación Santa Rosa,U,19.590205,-98.965889,2238,E14B21
15,México,Mex.,12,Atizapán,1,Santa Cruz Atizapán,U,19.176758,-99.487942,2590,E14A48
15,México,Mex.,13,Atizapán de Zaragoza,1,Ciudad López Mateos,U,19.543171,-99.235041,2274,E14A29
15,México,Mex.,14,Atlacomulco,1,Atlacomulco de Fabela,U,19.800029,-99.874254,2573,E14A17
15,México,Mex.,14,Atlacomulco,35,San Antonio Enchisi,U,19.754881,-99.820709,2591,E14A17
15,México,Mex.,14,Atlacomulco,48,San Lorenzo Tlacotepec,U,19.821197,-99.917513,2530,E14A17
15,México,Mex.,14,Atlacomulco,51,San Pedro del Rosal,U,19.779489,-99.812446,2578,E14A17
15,México,Mex.,14,Atlacomulco,54,Santiago Acutzilapan,U,19.792603,-99.766795,2728,E14A17
15,México,Mex.,14,Atlacomulco,57,Tecoac (Santa María Nativitas),U,19.790358,-99.851891,2588,E14A17
15,México,Mex.,15,Atlautla,1,Atlautla de Victoria,U,19.030861,-98.782666,2358,E14B41
15,México,Mex.,15,Atlautla,5,San Andrés Tlalamac,U,18.966955,-98.808143,2071,E14B51
15,México,Mex.,15,Atlautla,6,San Juan Tehuixtitlán,U,19.05481,-98.770038,2424,E14B41
15,México,Mex.,15,Atlautla,7,San Juan Tepecoculco,U,18.983091,-98.786301,2197,E14B51
15,México,Mex.,16,Axapusco,1,Axapusco,U,19.724458,-98.75833,2344,E14B21
15,México,Mex.,16,Axapusco,6,Jaltepec,U,19.729444,-98.634089,2549,E14B22
15,México,Mex.,16,Axapusco,16,Santa María Actipac,U,19.8552,-98.746118,2461,E14B11
15,México,Mex.,16,Axapusco,17,Santo Domingo Aztacameca,U,19.782849,-98.768909,2476,E14B11
15,México,Mex.,17,Ayapango,1,Ayapango de Gabriel Ramos M.,U,19.127221,-98.802506,2441,E14B41
15,México,Mex.,18,Calimaya,1,Calimaya de Díaz González,U,19.163225,-99.618665,2691,E14A48
15,México,Mex.,18,Calimaya,3,San Andrés Ocotlán,U,19.192603,-99.586289,2607,E14A48
15,México,Mex.,18,Calimaya,6,San Lorenzo Cuauhtenco,U,19.195062,-99.631445,2733,E14A48
15,México,Mex.,18,Calimaya,8,Santa María Nativitas,U,19.212544,-99.630287,2703,E14A48
15,México,Mex.,18,Calimaya,10,Zaragoza de Guadalupe,U,19.147267,-99.64579,2859,E14A48
15,México,Mex.,19,Capulhuac,1,Capulhuac de Mirafuentes,U,19.193123,-99.464408,2622,E14A48
15,México,Mex.,19,Capulhuac,4,San Miguel Almaya,U,19.209201,-99.441266,2721,E14A48
15,México,Mex.,19,Capulhuac,5,San Nicolás Tlazala,U,19.224026,-99.460303,2579,E14A48
15,México,Mex.,20,Coacalco de Berriozábal,1,San Francisco Coacalco,U,19.629299,-99.104377,2291,E14A29
15,México,Mex.,21,Coatepec Harinas,1,Coatepec Harinas,U,18.925711,-99.768519,2262,E14A57
15,México,Mex.,22,Cocotitlán,1,Cocotitlán,U,19.230856,-98.861952,2261,E14B41
15,México,Mex.,23,Coyotepec,1,Coyotepec,U,19.775508,-99.20798,2305,E14A19
15,México,Mex.,24,Cuautitlán,1,Cuautitlán,U,19.665061,-99.17863,2251,E14A29
15,México,Mex.,24,Cuautitlán,88,San Mateo Ixtacalco,U,19.701389,-99.173263,2250,E14A29
15,México,Mex.,24,Cuautitlán,111,Galaxia Cuautitlán,U,19.688169,-99.163768,2250,E14A29
15,México,Mex.,24,Cuautitlán,124,La Providencia,U,19.758244,-99.146706,2247,E14A19
15,México,Mex.,25,Chalco,1,Chalco de Díaz Covarrubias,U,19.261132,-98.895655,2237,E14B31
15,México,Mex.,25,Chalco,2,La Candelaria Tlapala,U,19.240753,-98.847142,2253,E14B41
15,México,Mex.,25,Chalco,5,San Gregorio Cuautzingo,U,19.257091,-98.858304,2254,E14B31
15,México,Mex.,25,Chalco,10,San Juan Tezompa,U,19.207144,-98.960509,2234,E14B41
15,México,Mex.,25,Chalco,11,San Lorenzo Chimalpa,U,19.235688,-98.919491,2237,E14B41
15,México,Mex.,25,Chalco,12,San Lucas Amalinalco,U,19.269049,-98.862999,2236,E14B31
15,México,Mex.,25,Chalco,13,San Marcos Huixtoco,U,19.295767,-98.864213,2254,E14B31
15,México,Mex.,25,Chalco,14,San Martín Cuautlalpan,U,19.273348,-98.833649,2269,E14B31
15,México,Mex.,25,Chalco,15,San Martín Xico Nuevo,U,19.235956,-98.9161,2239,E14B41
15,México,Mex.,25,Chalco,16,San Mateo Huitzilzingo,U,19.227429,-98.925892,2223,E14B41
15,México,Mex.,25,Chalco,17,San Mateo Tezoquipan Miraflores,U,19.223436,-98.811796,2304,E14B41
15,México,Mex.,25,Chalco,19,San Pablo Atlazalpan,U,19.217295,-98.909161,2241,E14B41
15,México,Mex.,25,Chalco,20,Santa Catarina Ayotzingo,U,19.209078,-98.929801,2235,E14B41
15,México,Mex.,25,Chalco,21,Santa María Huexoculco,U,19.255968,-98.818695,2287,E14B31
15,México,Mex.,25,Chalco,145,Los Álamos [Conjunto Urbano],U,19.24493,-98.859082,2251,E14B41
15,México,Mex.,25,Chalco,146,Pueblo Nuevo [Conjunto Urbano],U,19.273788,-98.853761,2244,E14B31
15,México,Mex.,25,Chalco,147,Hacienda San Juan [Conjunto Urbano],U,19.268987,-98.840317,2254,E14B31
15,México,Mex.,25,Chalco,148,Villas de San Martín [Conjunto Urbano],U,19.267769,-98.836056,2257,E14B31
15,México,Mex.,25,Chalco,149,Los Héroes Chalco [Conjunto Urbano],U,19.260426,-98.841399,2247,E14B31
15,México,Mex.,26,Chapa de Mota,1,Chapa de Mota,U,19.813465,-99.525995,2625,E14A18
15,México,Mex.,26,Chapa de Mota,8,Dongu,U,19.845736,-99.592501,2649,E14A18
15,México,Mex.,26,Chapa de Mota,20,San Felipe Coamango,U,19.857083,-99.610832,2661,E14A18
15,México,Mex.,26,Chapa de Mota,23,San Juan Tuxtepec,U,19.858291,-99.632081,2730,E14A18
15,México,Mex.,27,Chapultepec,1,Chapultepec,U,19.201163,-99.561873,2583,E14A48
15,México,Mex.,27,Chapultepec,12,Unidad Habitacional Santa Teresa,U,19.213568,-99.552356,2575,E14A48
15,México,Mex.,28,Chiautla,1,Chiautla,U,19.548652,-98.881349,2249,E14B21
15,México,Mex.,28,Chiautla,4,Ocopulco,U,19.589121,-98.897599,2250,E14B21
15,México,Mex.,28,Chiautla,6,Santiago Chimalpa (Chimalpa),U,19.569083,-98.892742,2256,E14B21
15,México,Mex.,29,Chicoloapan,1,Chicoloapan de Juárez,U,19.416765,-98.902012,2259,E14B31
15,México,Mex.,30,Chiconcuac,1,Chiconcuac de Juárez,U,19.552722,-98.895307,2245,E14B21
15,México,Mex.,31,Chimalhuacán,1,Chimalhuacán,U,19.416908,-98.945299,2257,E14B31
15,México,Mex.,32,Donato Guerra,1,Villa Donato Guerra,U,19.308533,-100.144161,2196,E14A36
15,México,Mex.,32,Donato Guerra,8,San Agustín de las Palmas (San Agustín),U,19.319535,-100.148088,2241,E14A36
15,México,Mex.,32,Donato Guerra,17,San Simón de la Laguna,U,19.291071,-100.08715,2551,E14A36
15,México,Mex.,33,Ecatepec de Morelos,1,Ecatepec de Morelos,U,19.599069,-99.049159,2259,E14A29
15,México,Mex.,34,Ecatzingo,1,Ecatzingo de Hidalgo,U,18.958715,-98.752598,2400,E14B51
15,México,Mex.,35,Huehuetoca,1,Huehuetoca,U,19.833622,-99.204138,2255,E14A19
15,México,Mex.,35,Huehuetoca,6,El Dorado Huehuetoca,U,19.888585,-99.205758,2286,E14A19
15,México,Mex.,35,Huehuetoca,8,Salitrillo,U,19.829996,-99.208934,2262,E14A19
15,México,Mex.,35,Huehuetoca,9,San Bartolo,U,19.83323,-99.193151,2300,E14A19
15,México,Mex.,35,Huehuetoca,12,San Pedro Xalpa,U,19.823774,-99.185846,2282,E14A19
15,México,Mex.,35,Huehuetoca,13,Santa María,U,19.841706,-99.205814,2254,E14A19
15,México,Mex.,35,Huehuetoca,19,Ex-Hacienda de Xalpa,U,19.822176,-99.184468,2279,E14A19
15,México,Mex.,35,Huehuetoca,27,Santa Teresa,U,19.841286,-99.240549,2308,E14A19
15,México,Mex.,35,Huehuetoca,28,Unidad San Miguel Jagüeyes,U,19.810803,-99.285381,2368,E14A19
15,México,Mex.,35,Huehuetoca,30,URBI Villa del Rey,U,19.847452,-99.258877,2314,E14A19
15,México,Mex.,36,Hueypoxtla,1,Hueypoxtla,U,19.907039,-99.07837,2261,E14A19
15,México,Mex.,36,Hueypoxtla,6,Jilotzingo,U,19.870513,-99.059488,2327,E14A19
15,México,Mex.,36,Hueypoxtla,7,Nopala (Guadalupe Nopala),U,19.936585,-99.014065,2361,E14A19
15,México,Mex.,36,Hueypoxtla,8,San Francisco Zacacalco,U,19.928833,-98.981593,2361,E14B11
15,México,Mex.,36,Hueypoxtla,9,Santa María Ajoloapan,U,19.977759,-99.043778,2358,E14A19
15,México,Mex.,37,Huixquilucan,1,Huixquilucan de Degollado,U,19.36018,-99.351692,2720,E14A38
15,México,Mex.,37,Huixquilucan,5,Dos Ríos,U,19.375207,-99.341446,2619,E14A38
15,México,Mex.,37,Huixquilucan,9,Jesús del Monte,U,19.37709,-99.295222,2659,E14A39
15,México,Mex.,37,Huixquilucan,13,Magdalena Chichicaspa,U,19.417641,-99.325996,2618,E14A39
15,México,Mex.,37,Huixquilucan,18,San Bartolomé Coatepec,U,19.397123,-99.311311,2470,E14A39
15,México,Mex.,37,Huixquilucan,19,San Cristóbal Texcalucan,U,19.403444,-99.333776,2661,E14A38
15,México,Mex.,37,Huixquilucan,21,San Francisco Ayotuzco,U,19.363227,-99.357406,2668,E14A38
15,México,Mex.,37,Huixquilucan,23,San Juan Yautepec,U,19.347638,-99.342563,2819,E14A38
15,México,Mex.,37,Huixquilucan,24,Santa Cruz Ayotuzco,U,19.381188,-99.367439,2845,E14A38
15,México,Mex.,37,Huixquilucan,25,Santiago Yancuitlalpan,U,19.385525,-99.304735,2621,E14A39
15,México,Mex.,37,Huixquilucan,26,Zacamulpa,U,19.356769,-99.330575,2783,E14A39
15,México,Mex.,37,Huixquilucan,71,Naucalpan de Juárez,U,19.405933,-99.279612,2503,E14A39
15,México,Mex.,37,Huixquilucan,89,El Hielo,U,19.427083,-99.353536,2991,E14A38
15,México,Mex.,38,Isidro Fabela,1,Tlazala de Fabela,U,19.555591,-99.41738,2820,E14A28
15,México,Mex.,39,Ixtapaluca,1,Ixtapaluca,U,19.313104,-98.884247,2242,E14B31
15,México,Mex.,39,Ixtapaluca,3,San Buenaventura,U,19.303082,-98.863153,2270,E14B31
15,México,Mex.,39,Ixtapaluca,4,Coatepec,U,19.385126,-98.848046,2403,E14B31
15,México,Mex.,39,Ixtapaluca,7,Manuel Ávila Camacho,U,19.324734,-98.761433,2883,E14B31
15,México,Mex.,39,Ixtapaluca,11,Río Frío de Juárez,U,19.355232,-98.671041,2981,E14B31
15,México,Mex.,39,Ixtapaluca,12,San Francisco Acuautla,U,19.343719,-98.859461,2287,E14B31
15,México,Mex.,39,Ixtapaluca,64,Jorge Jiménez Cantú,U,19.311438,-98.847816,2281,E14B31
15,México,Mex.,39,Ixtapaluca,151,San Jerónimo Cuatro Vientos,U,19.293205,-98.844046,2299,E14B31
15,México,Mex.,40,Ixtapan de la Sal,1,Ixtapan de la Sal,U,18.844606,-99.675823,1880,E14A57
15,México,Mex.,41,Ixtapan del Oro,1,Ixtapan del Oro,U,19.26226,-100.264216,1656,E14A36
15,México,Mex.,42,Ixtlahuaca,1,Ixtlahuaca de Rayón,U,19.569814,-99.769267,2547,E14A27
15,México,Mex.,42,Ixtlahuaca,2,La Concepción los Baños,U,19.683536,-99.86151,2544,E14A27
15,México,Mex.,42,Ixtlahuaca,7,Guadalupe Cachi,U,19.597058,-99.825547,2534,E14A27
15,México,Mex.,42,Ixtlahuaca,16,San Bartolo del Llano,U,19.590445,-99.741491,2541,E14A27
15,México,Mex.,42,Ixtlahuaca,17,San Cristóbal los Baños,U,19.703586,-99.880645,2544,E14A27
15,México,Mex.,42,Ixtlahuaca,22,San Jerónimo Ixtapantongo,U,19.539852,-99.769511,2542,E14A27
15,México,Mex.,42,Ixtlahuaca,24,San Juan de las Manzanas,U,19.554549,-99.838505,2561,E14A27
15,México,Mex.,42,Ixtlahuaca,29,Barrio de San Pedro la Cabecera,U,19.563674,-99.744015,2543,E14A27
15,México,Mex.,42,Ixtlahuaca,30,San Pedro los Baños,U,19.668788,-99.835971,2546,E14A27
15,México,Mex.,42,Ixtlahuaca,31,Santa Ana Ixtlahuaca (Santa Ana Ixtlahuacingo),U,19.582978,-99.889175,2655,E14A27
15,México,Mex.,42,Ixtlahuaca,32,Santa Ana la Ladera,U,19.598315,-99.877371,2547,E14A27
15,México,Mex.,42,Ixtlahuaca,33,Santa María del Llano,U,19.635506,-99.724493,2558,E14A27
15,México,Mex.,42,Ixtlahuaca,34,Emiliano Zapata (Santo Domingo),U,19.581448,-99.798968,2531,E14A27
15,México,Mex.,42,Ixtlahuaca,35,Santo Domingo de Guzmán,U,19.593606,-99.780696,2530,E14A27
15,México,Mex.,43,Xalatlaco,1,Xalatlaco,U,19.184387,-99.413736,2790,E14A48
15,México,Mex.,44,Jaltenco,1,Jaltenco,U,19.752221,-99.094031,2245,E14A19
15,México,Mex.,44,Jaltenco,20,Alborada Jaltenco,U,19.662374,-99.070804,2234,E14A29
15,México,Mex.,45,Jilotepec,1,Jilotepec de Molina Enríquez,U,19.952834,-99.532829,2453,E14A18
15,México,Mex.,45,Jilotepec,7,Canalejas,U,19.978434,-99.607088,2717,E14A18
15,México,Mex.,46,Jilotzingo,1,Santa Ana Jilotzingo,U,19.538918,-99.397135,2764,E14A28
15,México,Mex.,46,Jilotzingo,3,San Luis Ayucan,U,19.49596,-99.363022,2714,E14A38
15,México,Mex.,46,Jilotzingo,5,Santa María Mazatla,U,19.515794,-99.386349,2822,E14A28
15,México,Mex.,47,Jiquipilco,1,Jiquipilco,U,19.557599,-99.6086,2751,E14A28
15,México,Mex.,47,Jiquipilco,20,San Felipe y Santiago,U,19.613506,-99.649152,2570,E14A28
15,México,Mex.,47,Jiquipilco,25,Primera Manzana de Santa Cruz Tepexpan,U,19.568176,-99.688654,2630,E14A27
15,México,Mex.,48,Jocotitlán,1,Ciudad de Jocotitlán,U,19.711818,-99.785798,2683,E14A27
15,México,Mex.,48,Jocotitlán,8,Los Reyes,U,19.681238,-99.762071,2580,E14A27
15,México,Mex.,48,Jocotitlán,12,San Juan Coajomulco,U,19.753525,-99.969949,2653,E14A17
15,México,Mex.,48,Jocotitlán,13,San Miguel Tenochtitlán,U,19.756943,-99.921036,2554,E14A17
15,México,Mex.,48,Jocotitlán,15,Santa María Citendeje,U,19.778545,-99.929994,2589,E14A17
15,México,Mex.,48,Jocotitlán,18,Santiago Yeche,U,19.705348,-99.706718,2694,E14A27
15,México,Mex.,49,Joquicingo,1,Joquicingo de León Guzmán,U,19.049228,-99.531818,2629,E14A48
15,México,Mex.,49,Joquicingo,5,Techuchulco de Allende,U,19.112721,-99.524599,2582,E14A48
15,México,Mex.,50,Juchitepec,1,Juchitepec de Mariano Rivapalacio,U,19.101912,-98.880916,2532,E14B41
15,México,Mex.,50,Juchitepec,2,San Matías Cuijingo,U,19.084847,-98.852785,2505,E14B41
15,México,Mex.,51,Lerma,1,Lerma de Villada,U,19.285373,-99.511817,2582,E14A38
15,México,Mex.,51,Lerma,7,Colonia Álvaro Obregón,U,19.380107,-99.492997,2598,E14A38
15,México,Mex.,51,Lerma,17,San Francisco Xochicuautla,U,19.373046,-99.445416,2789,E14A38
15,México,Mex.,51,Lerma,20,San Mateo Atarasquillo,U,19.32252,-99.459889,2650,E14A38
15,México,Mex.,51,Lerma,21,San Miguel Ameyalco,U,19.306414,-99.4581,2584,E14A38
15,México,Mex.,51,Lerma,22,San Nicolás Peralta,U,19.359091,-99.483329,2588,E14A38
15,México,Mex.,51,Lerma,24,San Pedro Tultepec,U,19.26649,-99.513139,2580,E14A38
15,México,Mex.,51,Lerma,26,Santa María Atarasquillo,U,19.327101,-99.460176,2690,E14A38
15,México,Mex.,51,Lerma,28,Santiago Analco,U,19.330694,-99.452078,2686,E14A38
15,México,Mex.,51,Lerma,86,Colonia los Cedros,U,19.313401,-99.527754,2572,E14A38
15,México,Mex.,52,Malinalco,1,Malinalco,U,18.952342,-99.497565,1765,E14A58
15,México,Mex.,53,Melchor Ocampo,1,Melchor Ocampo,U,19.710414,-99.143458,2270,E14A29
15,México,Mex.,53,Melchor Ocampo,5,San Francisco Tenopalco,U,19.712737,-99.116752,2246,E14A29
15,México,Mex.,54,Metepec,1,Metepec,U,19.25242,-99.604492,2622,E14A38
15,México,Mex.,54,Metepec,32,San Bartolomé Tlaltelulco,U,19.226731,-99.630694,2685,E14A48
15,México,Mex.,54,Metepec,34,San Francisco Coaxusco,U,19.272529,-99.627315,2644,E14A38
15,México,Mex.,54,Metepec,35,San Gaspar Tlahuelilpan,U,19.243029,-99.547509,2578,E14A48
15,México,Mex.,54,Metepec,37,San Jerónimo Chicahualco,U,19.279364,-99.593186,2605,E14A38
15,México,Mex.,54,Metepec,38,San Jorge Pueblo Nuevo,U,19.245364,-99.619109,2639,E14A48
15,México,Mex.,54,Metepec,41,San Lorenzo Coacalco (San Lorenzo),U,19.239418,-99.597091,2612,E14A48
15,México,Mex.,54,Metepec,43,San Lucas Tunco (San Lucas),U,19.233163,-99.53523,2576,E14A48
15,México,Mex.,54,Metepec,47,San Miguel Totocuitlapilco,U,19.230138,-99.592683,2608,E14A48
15,México,Mex.,54,Metepec,49,San Salvador Tizatlalli,U,19.271403,-99.579379,2594,E14A38
15,México,Mex.,54,Metepec,52,San Sebastián,U,19.232666,-99.539475,2572,E14A48
15,México,Mex.,54,Metepec,55,Santa María Magdalena Ocotitlán,U,19.235687,-99.621782,2650,E14A48
15,México,Mex.,55,Mexicaltzingo,1,San Mateo Mexicaltzingo,U,19.211109,-99.586854,2600,E14A48
15,México,Mex.,56,Morelos,1,San Bartolo Morelos,U,19.786978,-99.66777,2729,E14A17
15,México,Mex.,56,Morelos,6,San Lorenzo Malacota,U,19.650056,-99.613596,2648,E14A28
15,México,Mex.,56,Morelos,9,Santa Clara de Juárez,U,19.721755,-99.60865,2841,E14A28
15,México,Mex.,56,Morelos,18,Barrio Cuarto (La Loma),U,19.772463,-99.679823,2701,E14A17
15,México,Mex.,57,Naucalpan de Juárez,1,Naucalpan de Juárez,U,19.478803,-99.233218,2280,E14A39
15,México,Mex.,57,Naucalpan de Juárez,88,San Francisco Chimalpa,U,19.441335,-99.339321,2846,E14A38
15,México,Mex.,57,Naucalpan de Juárez,98,Santiago Tepatlaxco,U,19.475562,-99.344398,2738,E14A38
15,México,Mex.,57,Naucalpan de Juárez,267,Ejido de San Francisco Chimalpa,U,19.450012,-99.29028,2422,E14A39
15,México,Mex.,58,Nezahualcóyotl,1,Ciudad Nezahualcóyotl,U,19.408763,-99.0182,2262,E14A39
15,México,Mex.,59,Nextlalpan,1,Santa Ana Nextlalpan,U,19.739866,-99.080338,2239,E14A29
15,México,Mex.,59,Nextlalpan,17,San Miguel Jaltocan,U,19.723288,-99.050543,2237,E14A29
15,México,Mex.,59,Nextlalpan,58,Ex-Hacienda Santa Inés,U,19.706566,-99.067645,2239,E14A29
15,México,Mex.,60,Nicolás Romero,1,Ciudad Nicolás Romero,U,19.625715,-99.315898,2387,E14A29
15,México,Mex.,60,Nicolás Romero,3,Quinto Barrio (Ejido Cahuacán),U,19.615744,-99.419772,2784,E14A28
15,México,Mex.,60,Nicolás Romero,4,Santa María Magdalena Cahuacán,U,19.64148,-99.413948,2716,E14A28
15,México,Mex.,60,Nicolás Romero,16,Progreso Industrial,U,19.634195,-99.355782,2437,E14A28
15,México,Mex.,60,Nicolás Romero,18,San Francisco Magú,U,19.689073,-99.355528,2462,E14A28
15,México,Mex.,60,Nicolás Romero,20,San José el Vidrio,U,19.654015,-99.384059,2619,E14A28
15,México,Mex.,60,Nicolás Romero,25,Transfiguración,U,19.576864,-99.415108,2810,E14A28
15,México,Mex.,60,Nicolás Romero,82,Veintidós de Febrero,U,19.622756,-99.349016,2482,E14A28
15,México,Mex.,61,Nopaltepec,1,Nopaltepec,U,19.778769,-98.709587,2447,E14B11
15,México,Mex.,61,Nopaltepec,4,San Felipe Teotitlán,U,19.803111,-98.701834,2456,E14B11
15,México,Mex.,62,Ocoyoacac,1,Ocoyoacac,U,19.269281,-99.455695,2599,E14A38
15,México,Mex.,62,Ocoyoacac,14,El Pedregal de Guadalupe Hidalgo,U,19.254338,-99.472478,2577,E14A38
15,México,Mex.,62,Ocoyoacac,20,San Jerónimo Acazulco,U,19.26512,-99.415132,2768,E14A38
15,México,Mex.,62,Ocoyoacac,22,San Pedro Atlapulco,U,19.242697,-99.393209,2968,E14A48
15,México,Mex.,62,Ocoyoacac,23,San Pedro Cholula,U,19.264951,-99.486703,2567,E14A38
15,México,Mex.,63,Ocuilan,1,Ocuilan de Arteaga,U,18.979092,-99.416944,2339,E14A58
15,México,Mex.,63,Ocuilan,25,Santa Mónica,U,18.991377,-99.425751,2317,E14A58
15,México,Mex.,64,El Oro,1,El Oro de Hidalgo,U,19.802143,-100.130665,2739,E14A16
15,México,Mex.,65,Otumba,1,Otumba de Gómez Farías,U,19.699854,-98.757694,2358,E14B21
15,México,Mex.,65,Otumba,7,Cuautlacingo,U,19.693332,-98.784767,2348,E14B21
15,México,Mex.,65,Otumba,11,Oxtotipac,U,19.656447,-98.792992,2372,E14B21
15,México,Mex.,65,Otumba,19,Santiago Tolman,U,19.727321,-98.788732,2353,E14B21
15,México,Mex.,66,Otzoloapan,1,Otzoloapan,U,19.117408,-100.297712,1363,E14A46
15,México,Mex.,67,Otzolotepec,1,Villa Cuauhtémoc,U,19.416206,-99.558589,2576,E14A38
15,México,Mex.,67,Otzolotepec,5,Colonia Guadalupe Victoria,U,19.388073,-99.579548,2572,E14A38
15,México,Mex.,67,Otzolotepec,12,San Mateo Capulhuac,U,19.470226,-99.526241,2773,E14A38
15,México,Mex.,67,Otzolotepec,13,San Mateo Mozoquilpan,U,19.429658,-99.554332,2591,E14A38
15,México,Mex.,67,Otzolotepec,14,Santa Ana Jilotzingo,U,19.454826,-99.487237,2832,E14A38
15,México,Mex.,67,Otzolotepec,15,Santa María Tetitla,U,19.425723,-99.555441,2578,E14A38
15,México,Mex.,68,Ozumba,1,Ozumba de Alzate,U,19.039177,-98.795389,2338,E14B41
15,México,Mex.,68,Ozumba,7,San Mateo Tecalco,U,19.054436,-98.795043,2373,E14B41
15,México,Mex.,69,Papalotla,1,Papalotla,U,19.563378,-98.858209,2253,E14B21
15,México,Mex.,70,La Paz,1,Los Reyes Acaquilpan,U,19.358387,-98.976602,2245,E14B31
15,México,Mex.,70,La Paz,5,La Magdalena Atlicpac,U,19.371033,-98.955574,2250,E14B31
15,México,Mex.,70,La Paz,8,San Sebastián Chimalpa,U,19.381532,-98.952703,2247,E14B31
15,México,Mex.,70,La Paz,9,Tecamachalco,U,19.359589,-98.957453,2245,E14B31
15,México,Mex.,70,La Paz,13,Emiliano Zapata,U,19.345158,-98.976149,2301,E14B31
15,México,Mex.,70,La Paz,17,Profesor Carlos Hank González,U,19.371941,-98.938857,2294,E14B31
15,México,Mex.,70,La Paz,19,El Pino,U,19.351533,-98.948135,2322,E14B31
15,México,Mex.,70,La Paz,36,Arenal,U,19.381078,-98.942829,2258,E14B31
15,México,Mex.,70,La Paz,37,Bosques de la Magdalena,U,19.358013,-98.94743,2304,E14B31
15,México,Mex.,70,La Paz,38,Lomas de San Sebastián,U,19.379151,-98.924978,2343,E14B31
15,México,Mex.,70,La Paz,39,Lomas de Altavista,U,19.361586,-98.944805,2305,E14B31
15,México,Mex.,70,La Paz,40,San Isidro,U,19.340322,-98.946752,2290,E14B31
15,México,Mex.,70,La Paz,41,San José las Palmas,U,19.367654,-98.934351,2383,E14B31
15,México,Mex.,70,La Paz,42,Techachaltitla,U,19.365132,-98.940636,2328,E14B31
15,México,Mex.,70,La Paz,43,Unidad Acaquilpan,U,19.367101,-98.939202,2319,E14B31
15,México,Mex.,71,Polotitlán,1,Polotitlán de la Ilustración,U,20.223809,-99.814745,2314,F14C87
15,México,Mex.,72,Rayón,1,Santa María Rayón,U,19.148011,-99.581739,2592,E14A48
15,México,Mex.,73,San Antonio la Isla,1,San Antonio la Isla,U,19.164099,-99.569336,2590,E14A48
15,México,Mex.,73,San Antonio la Isla,2,Ex-Rancho San Dimas,U,19.173823,-99.564674,2581,E14A48
15,México,Mex.,74,San Felipe del Progreso,1,San Felipe del Progreso,U,19.713924,-99.953294,2571,E14A27
15,México,Mex.,74,San Felipe del Progreso,8,Calvario del Carmen,U,19.636581,-100.010805,2637,E14A26
15,México,Mex.,74,San Felipe del Progreso,27,Dolores Hidalgo,U,19.65843,-99.925294,2561,E14A27
15,México,Mex.,74,San Felipe del Progreso,29,Emilio Portes Gil,U,19.645379,-99.917831,2555,E14A27
15,México,Mex.,74,San Felipe del Progreso,45,San Antonio de las Huertas,U,19.56273,-99.970486,2901,E14A27
15,México,Mex.,74,San Felipe del Progreso,74,San Agustín Mextepec,U,19.632858,-99.925279,2569,E14A27
15,México,Mex.,74,San Felipe del Progreso,92,San Juan Jalpa Centro,U,19.701439,-99.936555,2551,E14A27
